"station","Date","Time","latitude","longitude","elevation","name","dailyaveragestationpressure","dailyaveragewindspeed","dailymaximumdrybulbtemperature","dailyminimumdrybulbtemperature","dailyprecipitation","dailyweather","Year","Month"
"72645594897",2015-01-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.83","18.7",3,-5,0,"SN",2015,1
"72645594897",2015-01-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.18","14.5",9,-5,0,"SN BR",2015,1
"72645594897",2015-01-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.43","16.2",7,-1,0,"SN",2015,1
"72645594897",2015-03-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.57","9.0",NA,NA,0,"SN BR",2015,3
"72645594897",2015-03-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.67","8.2",NA,13,0,"",2015,3
"72645594897",2015-03-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.12","13.2",31,23,0.02,"SN FZFG BR UP FG",2015,3
"72645594897",2015-03-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.40","14.7",25,2,0,"",2015,3
"72645594897",2015-03-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.72","7.7",16,-5,0,"",2015,3
"72645594897",2015-03-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.48","11.4",32,2,0,"",2015,3
"72645594897",2015-03-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","7.8",41,20,0,"",2015,3
"72645594897",2015-03-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","9.5",47,23,0,"",2015,3
"72645594897",2015-03-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","9.5",54,31,0,"",2015,3
"72645594897",2015-03-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.57","5.4",54,31,0,"",2015,3
"72645594897",2015-03-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.73","12.8",41,32,0,"",2015,3
"72645594897",2015-03-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.37","8.4",52,34,0,"",2015,3
"72645594897",2015-03-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","11.3",51,NA,0,"",2015,3
"72645594897",2015-03-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","7.7",52,26,0,"",2015,3
"72645594897",2015-03-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.19","8.5",62,42,0,"RA",2015,3
"72645594897",2015-03-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.55","14.2",42,28,0,"RA",2015,3
"72645594897",2015-03-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.56","7.5",46,29,0,"",2015,3
"72645594897",2015-03-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.52","8.4",38,29,0,"RA",2015,3
"72645594897",2015-03-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","8.6",55,32,0.01,"RA",2015,3
"72645594897",2015-03-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.44","9.4",43,26,0,"",2015,3
"72645594897",2015-03-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.63","4.7",31,24,0,"",2015,3
"72645594897",2015-03-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","6.6",31,NA,0,"",2015,3
"72645594897",2015-03-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.52","6.3",36,17,0,"RA",2015,3
"72645594897",2015-03-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.14","14.7",43,33,0.41,"RA SN BR UP",2015,3
"72645594897",2015-03-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","11.3",38,NA,0,"RA SN UP",2015,3
"72645594897",2015-03-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.49","10.4",27,17,0,"",2015,3
"72645594897",2015-03-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.57","7.5",35,15,0,"",2015,3
"72645594897",2015-03-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.11","15.9",NA,NA,0.05,"RA BR UP",2015,3
"72645594897",2015-03-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","12.1",55,NA,0.08,"RA BR",2015,3
"72645594897",2015-03-31,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","6.8",47,30,0.04,"RA",2015,3
"72645594897",2015-04-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","8.4",50,27,0,"",2015,4
"72645594897",2015-04-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.98","11.1",64,46,0.04,"RA",2015,4
"72645594897",2015-04-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","7.1",51,22,0,"SN",2015,4
"72645594897",2015-04-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","8.9",52,21,0,"RA",2015,4
"72645594897",2015-04-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","4.5",40,33,0.26,"RA BR",2015,4
"72645594897",2015-04-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","10.1",40,34,0,"",2015,4
"72645594897",2015-04-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","12.2",41,35,0.32,"RA BR",2015,4
"72645594897",2015-04-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.33","7.7",39,35,0.07,"RA BR UP",2015,4
"72645594897",2015-04-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.99","8.1",NA,NA,1,"TS RA FG BR UP",2015,4
"72645594897",2015-04-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.44","8.2",54,34,0,"",2015,4
"72645594897",2015-04-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","12.5",55,36,0,"",2015,4
"72645594897",2015-04-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","5.3",NA,36,0,"",2015,4
"72645594897",2015-04-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","5.2",60,31,0,"",2015,4
"72645594897",2015-04-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.42","7.0",52,40,0,"",2015,4
"72645594897",2015-04-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","5.2",63,41,0,"",2015,4
"72645594897",2015-04-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","9.6",56,39,0,"",2015,4
"72645594897",2015-04-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.98","7.6",60,39,0.36,"RA BR",2015,4
"72645594897",2015-04-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.61","12.8",NA,NA,0.1,"RA BR",2015,4
"72645594897",2015-04-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.80","14.3",NA,NA,0.01,"RA UP",2015,4
"72645594897",2015-04-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.04","14.0",39,31,0,"RA",2015,4
"72645594897",2015-04-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","8.3",51,31,0,"",2015,4
"72645594897",2015-04-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","5.5",45,27,0,"RA FG FZFG BR UP",2015,4
"72645594897",2015-04-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","9.0",47,38,0,"",2015,4
"72645594897",2015-04-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","8.4",55,32,0,"",2015,4
"72645594897",2015-04-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.42","7.9",53,38,0,"",2015,4
"72645594897",2015-04-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.40","5.8",55,36,0,"",2015,4
"72645594897",2015-04-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","6.5",57,37,0,"",2015,4
"72645594897",2015-04-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","6.1",51,38,0,"RA",2015,4
"72645594897",2015-05-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.41","5.8",59,34,0,"",2015,5
"72645594897",2015-05-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.27","10.6",72,47,0,"",2015,5
"72645594897",2015-05-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.19","8.6",76,45,0,"TS RA",2015,5
"72645594897",2015-05-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","8.1",69,51,0.27,"RA FG BR",2015,5
"72645594897",2015-05-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.58","4.3",58,45,0,"",2015,5
"72645594897",2015-05-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","2.7",NA,NA,0.05,"RA FG BR",2015,5
"72645594897",2015-05-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","",NA,NA,0,"",2015,5
"72645594897",2015-05-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","",NA,NA,0,"",2015,5
"72645594897",2015-05-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","",NA,NA,0,"",2015,5
"72645594897",2015-05-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","",NA,NA,0,"",2015,5
"72645594897",2015-05-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","13.1",NA,NA,0.13,"RA BR",2015,5
"72645594897",2015-05-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","13.3",NA,NA,0,"RA BR",2015,5
"72645594897",2015-05-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.74","5.5",52,35,0,"",2015,5
"72645594897",2015-05-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.56","8.2",55,37,0.09,"RA BR",2015,5
"72645594897",2015-05-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","6.6",NA,NA,0.19,"RA FG BR",2015,5
"72645594897",2015-05-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.33","4.7",62,49,0,"RA FG BR",2015,5
"72645594897",2015-05-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","10.9",NA,NA,0.01,"RA FG BR",2015,5
"72645594897",2015-05-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.24","15.5",71,49,0,"BR",2015,5
"72645594897",2015-05-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.50","11.2",51,35,0,"",2015,5
"72645594897",2015-05-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.48","5.9",55,31,0,"",2015,5
"72645594897",2015-05-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.30","11.3",73,42,0,"RA",2015,5
"72645594897",2015-05-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.53","6.3",56,36,0,"",2015,5
"72645594897",2015-05-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.56","7.5",70,40,0,"",2015,5
"72645594897",2015-05-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","6.6",69,46,1.64,"RA BR",2015,5
"72645594897",2015-05-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.12","11.9",78,51,0.09,"RA FG BR",2015,5
"72645594897",2015-05-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.08","9.7",70,50,0.1,"RA FG BR",2015,5
"72645594897",2015-05-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.21","11.8",74,52,0,"RA BR",2015,5
"72645594897",2015-05-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.43","6.8",74,50,0,"BR",2015,5
"72645594897",2015-05-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","6.9",72,58,0.01,"TS RA BR",2015,5
"72645594897",2015-05-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","7.9",64,40,0.25,"RA BR",2015,5
"72645594897",2015-07-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","",79,59,0.02,"RA BR HZ",2015,7
"72645594897",2015-07-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","",67,50,0.15,"RA BR",2015,7
"72645594897",2015-07-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","",64,47,0,"BR",2015,7
"72645594897",2015-07-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","",72,50,0,"BR",2015,7
"72645594897",2015-07-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","",77,56,0,"BR",2015,7
"72645594897",2015-07-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.40","",77,58,0,"RA BR",2015,7
"72645594897",2015-07-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","",77,60,0,"RA BR",2015,7
"72645594897",2015-07-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.95","",83,63,0.25,"TS RA BR",2015,7
"72645594897",2015-07-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.97","",74,54,0,"RA FG BR",2015,7
"72645594897",2015-07-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","",69,50,0.07,"RA BR",2015,7
"72645594897",2015-07-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","",86,61,0.02,"BR",2015,7
"72645594897",2015-07-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.11","",85,65,0.3,"TS RA BR",2015,7
"72645594897",2015-07-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.14","",82,66,0,"HZ",2015,7
"72645594897",2015-07-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","",82,64,0,"TS",2015,7
"72645594897",2015-07-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.18","",79,59,0,"HZ",2015,7
"72645594897",2015-07-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","",75,56,0.03,"RA",2015,7
"72645594897",2015-07-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","13.2",83,64,0,"",2015,7
"72645594897",2015-07-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","",83,64,0,"",2015,7
"72645594897",2015-07-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","",84,60,0,"BR",2015,7
"72645594897",2015-07-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","",83,59,0,"FG BR",2015,7
"72645594897",2015-08-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.08","",78,61,0,"",2015,8
"72645594897",2015-08-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","",80,59,0,"",2015,8
"72645594897",2015-08-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","",70,53,0,"",2015,8
"72645594897",2015-08-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.30","",74,52,0,"",2015,8
"72645594897",2015-08-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.21","",70,62,0,"RA BR",2015,8
"72645594897",2015-08-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","",72,61,0,"FG BR",2015,8
"72645594897",2015-08-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.20","",79,64,0.01,"TS RA BR HZ",2015,8
"72645594897",2015-08-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.37","",77,58,0,"",2015,8
"72645594897",2015-08-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","",87,69,0,"",2015,8
"72645594897",2015-08-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.33","",91,65,0,"TS RA",2015,8
"72645594897",2015-08-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","",80,61,0,"BR",2015,8
"72645594897",2015-08-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","",89,68,0,"BR",2015,8
"72645594897",2015-08-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","",87,67,0.03,"TS RA BR",2015,8
"72645594897",2015-08-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.11","",77,67,0.07,"RA BR",2015,8
"72645594897",2015-08-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.92","",76,61,0.02,"RA BR",2015,8
"72645594897",2015-08-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","",65,53,0.02,"RA",2015,8
"72645594897",2015-08-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.10","",70,60,0,"TS RA BR",2015,8
"72645594897",2015-09-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","",76,64,0,"FG BR",2015,9
"72645594897",2015-09-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","",74,61,0,"RA FG BR",2015,9
"72645594897",2015-09-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","4.7",85,61,0,"RA BR",2015,9
"72645594897",2015-09-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.26","",78,65,0.01,"TS RA BR",2015,9
"72645594897",2015-09-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.15","",71,62,0.01,"TS RA FG BR",2015,9
"72645594897",2015-09-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.30","",63,46,0,"",2015,9
"72645594897",2015-09-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.27","",70,44,0,"",2015,9
"72645594897",2015-09-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","",71,49,0,"",2015,9
"72645594897",2015-09-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.42","",73,61,0,"",2015,9
"72645594897",2015-09-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.40","",73,61,0,"",2015,9
"72645594897",2015-09-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.18","",73,60,0,"TS RA",2015,9
"72645594897",2015-10-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.57","5.2",60,42,0,"HZ",2015,10
"72645594897",2015-10-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.24","6.4",61,40,0.56,"RA BR",2015,10
"72645594897",2015-10-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.43","8.6",60,44,0,"",2015,10
"72645594897",2015-10-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","10.2",64,45,0,"",2015,10
"72645594897",2015-10-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.93","11.3",80,58,0,"",2015,10
"72645594897",2015-10-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.73","12.1",72,49,0.08,"RA",2015,10
"72645594897",2015-10-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.97","14.6",60,46,0,"",2015,10
"72645594897",2015-10-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","8.7",61,38,0,"",2015,10
"72645594897",2015-10-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","13.1",63,45,0.01,"",2015,10
"72645594897",2015-10-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.55","10.1",48,30,0,"",2015,10
"72645594897",2015-10-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.67","7.8",49,30,0,"",2015,10
"72645594897",2015-11-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.09","10.0",56,44,0,"",2015,11
"72645594897",2015-11-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.18","5.5",71,45,0,"",2015,11
"72645594897",2015-11-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","6.2",67,46,0,"RA FG BR",2015,11
"72645594897",2015-11-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","6.5",62,41,0,"RA FG BR",2015,11
"72645594897",2015-11-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.15","10.4",61,51,0.2,"TS RA BR",2015,11
"72645594897",2015-11-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.15","14.8",59,41,0.07,"RA HZ",2015,11
"72645594897",2015-11-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.53","10.7",46,33,0,"",2015,11
"72645594897",2015-11-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.61","7.9",55,29,0,"",2015,11
"72645594897",2015-11-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.51","5.4",54,29,0,"",2015,11
"72645594897",2015-11-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","2.7",51,27,0,"BR",2015,11
"72645594897",2015-11-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.99","7.8",53,33,0.19,"TS RA BR HZ",2015,11
"72645594897",2015-11-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.64","18.6",52,41,0.27,"TS RA",2015,11
"72645594897",2015-11-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","15.9",41,31,0,"RA",2015,11
"72645594897",2015-11-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.45","6.4",46,24,0,"",2015,11
"72645594897",2015-11-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.41","5.4",63,39,0,"",2015,11
"72645594897",2015-12-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.08","10.9",43,35,0.52,"RA BR",2015,12
"72645594897",2015-12-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","6.6",36,31,0,"RA BR UP",2015,12
"72645594897",2015-12-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.55","7.8",48,36,0,"BR",2015,12
"72645594897",2015-12-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.67","13.2",56,37,0.05,"RA",2015,12
"72645594897",2015-12-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","8.3",46,34,0,"",2015,12
"72645594897",2015-12-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.30","5.2",44,34,0,"RA FG BR",2015,12
"72645594897",2015-12-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.07","10.9",54,43,1.4,"TS RA FG BR",2015,12
"72645594897",2015-12-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.60","11.4",53,38,1.31,"RA BR",2015,12
"72645594897",2015-12-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.17","9.5",40,34,0,"RA BR UP",2015,12
"72645594897",2015-12-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.91","17.2",44,36,0.08,"RA BR",2015,12
"72645594897",2015-12-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","13.9",36,27,0,"RA SN",2015,12
"72645594897",2015-12-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.21","12.8",27,21,0,"SN",2015,12
"72645594897",2015-12-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.52","12.0",27,15,0,"SN",2015,12
"72645594897",2015-12-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","10.2",47,23,0,"RA",2015,12
"72645594897",2015-12-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","6.4",42,33,0.13,"RA FG BR UP",2015,12
"72645594897",2015-12-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.10","8.3",40,33,0,"RA BR UP",2015,12
"72645594897",2015-12-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.61","15.5",NA,NA,0.66,"RA FG BR",2015,12
"72645594897",2016-01-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","9.7",NA,18,0,"SN",2016,1
"72645594897",2016-01-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.21","12.0",33,17,0,"",2016,1
"72645594897",2016-01-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.42","11.1",30,23,0,"SN",2016,1
"72645594897",2016-01-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.77","7.4",25,6,0,"SN",2016,1
"72645594897",2016-01-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.68","9.8",32,6,0,"",2016,1
"72645594897",2016-01-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.49","6.5",35,19,0,"",2016,1
"72645594897",2016-01-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","6.3",38,31,0.07,"RA SN BR UP",2016,1
"72645594897",2016-01-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.07","6.2",39,36,0.06,"RA FG BR UP",2016,1
"72645594897",2016-01-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.11","8.6",37,23,0.07,"RA SN BR UP",2016,1
"72645594897",2016-02-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","6.4",NA,22,0,"BR UP",2016,2
"72645594897",2016-02-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.24","9.4",35,20,0.16,"RA SN FG FZFG BR UP",2016,2
"72645594897",2016-02-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.90","10.1",NA,NA,0.09,"RA SN FZFG BR UP FG",2016,2
